4	1000	100000	2700	4.872e-08	4.905e-08	4.958e-08	
8	1000	100000	2700	5.101e-08	5.023e-08	5.074e-08	
12	1000	100000	2700	3.826e-08	3.900e-08	3.786e-08	
16	1000	100000	2700	3.215e-08	3.115e-08	3.210e-08	
20	1000	100000	2700	2.986e-08	3.010e-08	3.005e-08	
24	1000	100000	2700	3.125e-08	3.189e-08	3.135e-08	
28	1000	100000	2700	2.293e-08	2.260e-08	2.294e-08	
32	1000	100000	2700	2.915e-08	2.937e-08	2.923e-08	
36	1000	100000	2700	3.916e-08	3.871e-08	3.944e-08	
40	1000	100000	2700	3.069e-08	3.055e-08	3.076e-08	
44	1000	100000	2700	3.448e-08	3.432e-08	3.428e-08	
48	1000	100000	2700	2.867e-08	2.901e-08	2.883e-08	
4	1001	100000	2700	2.524e-08	2.533e-08	2.518e-08	
52	1000	100000	2700	2.921e-08	2.915e-08	2.903e-08	
56	1000	100000	2700	2.184e-08	2.223e-08	2.147e-08	
8	1001	100000	2700	3.132e-08	3.145e-08	3.084e-08	
12	1001	100000	2700	3.389e-08	3.400e-08	3.497e-08	
60	1000	100000	2700	4.366e-08	4.385e-08	4.330e-08	
16	1001	100000	2700	2.304e-08	2.344e-08	2.318e-08	
20	1001	100000	2700	4.228e-08	4.183e-08	4.250e-08	
24	1001	100000	2700	3.169e-08	3.226e-08	3.122e-08	
28	1001	100000	2700	2.951e-08	2.979e-08	2.976e-08	
32	1001	100000	2700	3.753e-08	3.706e-08	3.776e-08	
36	1001	100000	2700	3.949e-08	3.987e-08	3.969e-08	
40	1001	100000	2700	2.755e-08	2.750e-08	2.765e-08	
44	1001	100000	2700	2.351e-08	2.395e-08	2.353e-08	
4	1002	100000	2700	4.019e-08	4.046e-08	4.085e-08	
48	1001	100000	2700	3.978e-08	3.958e-08	3.962e-08	
12	1002	100000	2700	4.348e-08	4.296e-08	4.383e-08	
8	1002	100000	2700	3.821e-08	3.923e-08	3.831e-08	
52	1001	100000	2700	2.345e-08	2.352e-08	2.307e-08	
56	1001	100000	2700	2.809e-08	2.784e-08	2.848e-08	
16	1002	100000	2700	5.546e-08	5.487e-08	5.523e-08	
60	1001	100000	2700	2.241e-08	2.236e-08	2.244e-08	
20	1002	100000	2700	2.557e-08	2.625e-08	2.541e-08	
24	1002	100000	2700	4.200e-08	4.182e-08	4.194e-08	
28	1002	100000	2700	2.984e-08	3.029e-08	3.021e-08	
32	1002	100000	2700	3.223e-08	3.247e-08	3.217e-08	
36	1002	100000	2700	2.907e-08	2.907e-08	2.913e-08	
40	1002	100000	2700	2.734e-08	2.698e-08	2.782e-08	
44	1002	100000	2700	2.606e-08	2.579e-08	2.544e-08	
48	1002	100000	2700	4.017e-08	3.973e-08	4.016e-08	
4	1003	100000	2700	5.107e-08	5.078e-08	5.141e-08	
52	1002	100000	2700	2.333e-08	2.337e-08	2.310e-08	
8	1003	100000	2700	5.750e-08	5.678e-08	5.762e-08	
56	1002	100000	2700	1.880e-08	1.875e-08	1.887e-08	
60	1002	100000	2700	2.433e-08	2.376e-08	2.431e-08	
12	1003	100000	2700	5.534e-08	5.674e-08	5.673e-08	
16	1003	100000	2700	4.100e-08	4.106e-08	4.146e-08	
20	1003	100000	2700	3.102e-08	3.198e-08	3.113e-08	
24	1003	100000	2700	4.581e-08	4.571e-08	4.572e-08	
28	1003	100000	2700	3.324e-08	3.286e-08	3.304e-08	
32	1003	100000	2700	3.275e-08	3.288e-08	3.289e-08	
36	1003	100000	2700	4.530e-08	4.564e-08	4.468e-08	
48	1003	100000	2700	3.215e-08	3.204e-08	3.230e-08	
40	1003	100000	2700	3.810e-08	3.769e-08	3.850e-08	
44	1003	100000	2700	5.147e-08	5.005e-08	5.072e-08	
52	1003	100000	2700	3.994e-08	3.988e-08	3.974e-08	
56	1003	100000	2700	2.806e-08	2.829e-08	2.838e-08	
60	1003	100000	2700	4.059e-08	4.066e-08	4.007e-08	
