4	1000	100000	10800	6.525e-08	6.569e-08	6.413e-08	
8	1000	100000	21600	6.421e-08	6.172e-08	6.691e-08	
12	1000	100000	32400	5.677e-08	7.207e-08	5.764e-08	
16	1000	100000	43200	4.392e-08	4.419e-08	4.414e-08	
20	1000	100000	54000	4.718e-08	4.600e-08	4.493e-08	
24	1000	100000	64800	4.090e-08	4.146e-08	3.958e-08	
28	1000	100000	75600	3.807e-08	4.253e-08	4.607e-08	
32	1000	100000	86400	3.384e-08	3.546e-08	3.780e-08	
36	1000	100000	97200	4.175e-08	4.420e-08	4.629e-08	
40	1000	100000	108000	3.046e-08	3.175e-08	4.212e-08	
4	1001	100000	10800	7.036e-08	7.360e-08	5.632e-08	
44	1000	100000	118800	2.959e-08	3.328e-08	3.428e-08	
8	1001	100000	21600	7.380e-08	6.854e-08	7.716e-08	
12	1001	100000	32400	4.289e-08	6.198e-08	3.927e-08	
48	1000	100000	129600	2.724e-08	2.964e-08	3.440e-08	
16	1001	100000	43200	4.997e-08	5.331e-08	4.668e-08	
52	1000	100000	140400	2.728e-08	2.964e-08	3.056e-08	
20	1001	100000	54000	4.200e-08	3.835e-08	5.579e-08	
24	1001	100000	64800	3.762e-08	3.480e-08	4.637e-08	
28	1001	100000	75600	3.260e-08	3.624e-08	3.677e-08	
56	1000	100000	151200	2.025e-07	2.130e-07	2.134e-07	
32	1001	100000	86400	3.504e-08	4.113e-08	3.860e-08	
60	1000	100000	162000	3.049e-08	3.315e-08	3.304e-08	
36	1001	100000	97200	2.569e-08	2.592e-08	2.986e-08	
4	1002	100000	10800	7.343e-08	7.368e-08	7.015e-08	
40	1001	100000	108000	4.840e-08	4.931e-08	5.989e-08	
8	1002	100000	21600	5.419e-08	5.074e-08	5.737e-08	
44	1001	100000	118800	2.833e-08	3.221e-08	3.310e-08	
12	1002	100000	32400	5.136e-08	6.947e-08	5.057e-08	
16	1002	100000	43200	4.756e-08	5.052e-08	4.303e-08	
48	1001	100000	129600	3.738e-08	4.262e-08	4.742e-08	
20	1002	100000	54000	3.647e-08	3.179e-08	4.643e-08	
52	1001	100000	140400	3.288e-08	3.450e-08	3.630e-08	
24	1002	100000	64800	3.807e-08	3.178e-08	3.319e-08	
56	1001	100000	151200	2.721e-08	3.034e-08	3.322e-08	
28	1002	100000	75600	3.563e-08	3.738e-08	4.104e-08	
32	1002	100000	86400	4.157e-08	4.291e-08	4.261e-08	
60	1001	100000	162000	2.255e-08	2.419e-08	2.398e-08	
36	1002	100000	97200	2.836e-08	3.005e-08	3.136e-08	
4	1003	100000	10800	7.842e-08	8.195e-08	6.257e-08	
40	1002	100000	108000	3.872e-08	4.192e-08	4.832e-08	
8	1003	100000	21600	5.811e-08	5.119e-08	6.138e-08	
12	1003	100000	32400	6.814e-08	7.860e-08	6.457e-08	
44	1002	100000	118800	2.612e-08	2.955e-08	3.029e-08	
16	1003	100000	43200	3.193e-08	3.889e-08	2.874e-08	
48	1002	100000	129600	2.878e-08	3.003e-08	3.706e-08	
20	1003	100000	54000	3.424e-08	3.256e-08	3.898e-08	
52	1002	100000	140400	3.226e-08	3.333e-08	3.482e-08	
24	1003	100000	64800	4.148e-08	3.886e-08	4.214e-08	
28	1003	100000	75600	3.511e-08	4.017e-08	4.372e-08	
56	1002	100000	151200	2.377e-08	2.606e-08	2.833e-08	
32	1003	100000	86400	3.370e-08	4.028e-08	3.651e-08	
60	1002	100000	162000	2.685e-08	2.973e-08	2.965e-08	
36	1003	100000	97200	3.059e-08	3.226e-08	3.471e-08	
40	1003	100000	108000	5.332e-07	5.402e-07	5.553e-07	
44	1003	100000	118800	3.242e-08	3.608e-08	3.691e-08	
48	1003	100000	129600	2.514e-08	2.632e-08	3.052e-08	
52	1003	100000	140400	2.755e-08	2.717e-08	2.990e-08	
56	1003	100000	151200	2.871e-08	3.117e-08	3.469e-08	
60	1003	100000	162000	1.747e-07	1.825e-07	1.810e-07	
