16	1.000e-09	1001	100000	655200	1.213e-06	2.777e-06	2.753e-06	5.797e+01	
16	1.000e-10	1001	100000	655200	9.197e-07	2.360e-06	2.337e-06	1.056e+02	
20	1.000e-06	1001	100000	1023000	3.731e-07	3.766e-07	3.783e-07	2.982e+00	
20	1.000e-07	1001	100000	1023000	8.644e-07	1.614e-06	1.644e-06	9.701e+00	
20	1.000e-08	1001	100000	1023000	1.536e-06	3.442e-06	3.447e-06	2.795e+01	
20	1.000e-09	1001	100000	1023000	1.120e-06	3.144e-06	3.143e-06	5.937e+01	
20	1.000e-10	1001	100000	1023000	1.640e-06	4.052e-06	4.075e-06	1.193e+02	
24	1.000e-06	1001	100000	1472400	3.810e-07	3.915e-07	3.864e-07	2.882e+00	
24	1.000e-07	1001	100000	1472400	1.226e-06	3.287e-06	3.212e-06	1.241e+01	
24	1.000e-08	1001	100000	1472400	2.249e-06	5.085e-06	5.196e-06	3.236e+01	
4	1.000e-05	1000	100000	41400	4.340e-06	4.330e-06	4.258e-06	3.149e+00	
4	1.000e-04	1000	100000	41400	1.803e-05	1.852e-05	1.763e-05	2.776e+00	
12	1.000e-04	1000	100000	369000	2.637e-05	2.621e-05	2.711e-05	2.203e+00	
16	1.000e-04	1000	100000	655200	2.430e-05	2.343e-05	2.432e-05	2.091e+00	
8	1.000e-05	1000	100000	164400	2.309e-06	2.540e-06	2.242e-06	2.809e+00	
16	1.000e-05	1000	100000	655200	2.590e-06	2.543e-06	2.842e-06	2.489e+00	
24	1.000e-09	1001	100000	1472400	1.853e-06	5.858e-06	5.760e-06	5.013e+01	
12	1.000e-05	1000	100000	369000	2.914e-06	2.949e-06	2.915e-06	2.603e+00	
8	1.000e-04	1000	100000	164400	2.006e-05	2.289e-05	2.055e-05	2.396e+00	
24	1.000e-10	1001	100000	1472400	1.897e-06	5.938e-06	5.922e-06	1.007e+02	
20	1.000e-05	1000	100000	1023000	2.412e-06	2.334e-06	2.318e-06	2.418e+00	
20	1.000e-04	1000	100000	1023000	2.634e-05	2.592e-05	2.582e-05	1.971e+00	
24	1.000e-04	1000	100000	1472400	2.408e-05	2.406e-05	2.384e-05	1.926e+00	
24	1.000e-05	1000	100000	1472400	2.726e-06	2.728e-06	2.680e-06	2.361e+00	
28	1.000e-04	1000	100000	2003400	2.448e-05	2.478e-05	2.536e-05	1.869e+00	
28	1.000e-05	1000	100000	2003400	2.043e-06	2.078e-06	2.160e-06	2.336e+00	
32	1.000e-04	1000	100000	2616000	2.203e-05	2.215e-05	2.224e-05	1.835e+00	
28	1.000e-06	1001	100000	2003400	5.302e-07	5.448e-07	5.728e-07	2.837e+00	
32	1.000e-05	1000	100000	2616000	4.918e-06	5.055e-06	5.027e-06	2.208e+00	
36	1.000e-05	1000	100000	3310200	3.074e-06	3.085e-06	3.048e-06	2.194e+00	
28	1.000e-08	1001	100000	2003400	2.892e-06	9.565e-06	9.756e-06	3.406e+01	
28	1.000e-07	1001	100000	2003400	2.510e-06	5.886e-06	6.008e-06	1.511e+01	
36	1.000e-04	1000	100000	3310200	2.587e-05	2.588e-05	2.607e-05	1.800e+00	
40	1.000e-04	1000	100000	4086000	2.248e-05	2.223e-05	2.312e-05	1.764e+00	
40	1.000e-05	1000	100000	4086000	3.028e-06	3.016e-06	3.189e-06	2.162e+00	
44	1.000e-04	1000	100000	4943400	2.212e-05	2.270e-05	2.245e-05	1.773e+00	
44	1.000e-05	1000	100000	4943400	3.588e-06	3.705e-06	3.771e-06	2.129e+00	
48	1.000e-05	1000	100000	5882400	4.223e-06	4.280e-06	4.392e-06	2.126e+00	
28	1.000e-09	1001	100000	2003400	3.666e-06	1.033e-05	1.044e-05	5.390e+01	
48	1.000e-04	1000	100000	5882400	2.263e-05	2.310e-05	2.343e-05	1.723e+00	
4	1.000e-04	1001	100000	41400	1.806e-05	1.857e-05	1.768e-05	2.776e+00	
4	1.000e-05	1001	100000	41400	3.022e-06	3.148e-06	3.029e-06	3.152e+00	
8	1.000e-05	1001	100000	164400	2.350e-06	2.604e-06	2.238e-06	2.807e+00	
52	1.000e-05	1000	100000	6903000	2.527e-06	2.606e-06	2.703e-06	2.109e+00	
28	1.000e-10	1001	100000	2003400	3.628e-06	1.048e-05	1.047e-05	1.182e+02	
8	1.000e-04	1001	100000	164400	2.003e-05	2.272e-05	2.056e-05	2.393e+00	
12	1.000e-05	1001	100000	369000	2.308e-06	2.237e-06	2.338e-06	2.609e+00	
16	1.000e-05	1001	100000	655200	2.664e-06	2.617e-06	2.938e-06	2.493e+00	
12	1.000e-04	1001	100000	369000	1.913e-05	1.906e-05	1.929e-05	2.228e+00	
52	1.000e-04	1000	100000	6903000	2.277e-05	2.307e-05	2.368e-05	1.704e+00	
16	1.000e-04	1001	100000	655200	1.911e-05	1.823e-05	1.937e-05	2.112e+00	
20	1.000e-05	1001	100000	1023000	2.246e-06	2.170e-06	2.163e-06	2.404e+00	
56	1.000e-04	1000	100000	8005200	2.173e-05	2.245e-05	2.241e-05	1.691e+00	
20	1.000e-04	1001	100000	1023000	2.636e-05	2.594e-05	2.588e-05	1.970e+00	
56	1.000e-05	1000	100000	8005200	3.100e-06	3.272e-06	3.238e-06	2.058e+00	
24	1.000e-04	1001	100000	1472400	2.366e-05	2.365e-05	2.337e-05	1.923e+00	
60	1.000e-05	1000	100000	9189000	3.522e-06	3.641e-06	3.644e-06	2.060e+00	
24	1.000e-05	1001	100000	1472400	2.754e-06	2.711e-06	2.635e-06	2.336e+00	
32	1.000e-07	1001	100000	2616000	3.920e-06	1.267e-05	1.249e-05	1.990e+01	
28	1.000e-05	1001	100000	2003400	2.325e-06	2.320e-06	2.419e-06	2.305e+00	
32	1.000e-06	1001	100000	2616000	5.976e-07	6.450e-07	6.612e-07	3.178e+00	
60	1.000e-04	1000	100000	9189000	2.375e-05	2.396e-05	2.426e-05	1.678e+00	
28	1.000e-04	1001	100000	2003400	2.588e-05	2.613e-05	2.670e-05	1.857e+00	
32	1.000e-04	1001	100000	2616000	2.318e-05	2.336e-05	2.335e-05	1.826e+00	
32	1.000e-05	1001	100000	2616000	4.916e-06	5.006e-06	5.085e-06	2.225e+00	
32	1.000e-08	1001	100000	2616000	3.327e-06	1.395e-05	1.440e-05	4.634e+01	
32	1.000e-09	1001	100000	2616000	3.523e-06	1.563e-05	1.556e-05	3.706e+01	
36	1.000e-04	1001	100000	3310200	2.344e-05	2.345e-05	2.371e-05	1.823e+00	
36	1.000e-05	1001	100000	3310200	3.270e-06	3.275e-06	3.247e-06	2.190e+00	
40	1.000e-05	1001	100000	4086000	3.522e-06	3.496e-06	3.724e-06	2.143e+00	
40	1.000e-04	1001	100000	4086000	2.354e-05	2.334e-05	2.423e-05	1.759e+00	
32	1.000e-10	1001	100000	2616000	4.518e-06	1.740e-05	1.750e-05	1.213e+02	
44	1.000e-05	1001	100000	4943400	2.638e-06	2.660e-06	2.759e-06	2.149e+00	
44	1.000e-04	1001	100000	4943400	2.118e-05	2.175e-05	2.147e-05	1.759e+00	
48	1.000e-05	1001	100000	5882400	3.509e-06	3.581e-06	3.719e-06	2.119e+00	
48	1.000e-04	1001	100000	5882400	2.205e-05	2.257e-05	2.289e-05	1.729e+00	
52	1.000e-05	1001	100000	6903000	2.745e-06	2.866e-06	2.878e-06	2.096e+00	
52	1.000e-04	1001	100000	6903000	2.156e-05	2.183e-05	2.240e-05	1.728e+00	
56	1.000e-04	1001	100000	8005200	2.250e-05	2.318e-05	2.311e-05	1.679e+00	
56	1.000e-05	1001	100000	8005200	3.213e-06	3.375e-06	3.332e-06	2.054e+00	
60	1.000e-04	1001	100000	9189000	2.394e-05	2.408e-05	2.446e-05	1.660e+00	
60	1.000e-05	1001	100000	9189000	3.945e-06	4.124e-06	4.069e-06	2.046e+00	
36	1.000e-07	1001	100000	3310200	4.094e-06	1.556e-05	1.515e-05	2.330e+01	
36	1.000e-06	1001	100000	3310200	5.917e-07	6.300e-07	6.423e-07	3.123e+00	
36	1.000e-08	1001	100000	3310200	3.729e-06	1.994e-05	1.986e-05	4.262e+01	
36	1.000e-09	1001	100000	3310200	7.860e-06	2.297e-05	2.299e-05	3.493e+01	
36	1.000e-10	1001	100000	3310200	4.735e-06	2.239e-05	2.201e-05	7.667e+01	
40	1.000e-06	1001	100000	4086000	1.237e-06	1.451e-06	1.514e-06	3.621e+00	
40	1.000e-08	1001	100000	4086000	1.103e-05	2.569e-05	2.585e-05	4.812e+01	
40	1.000e-07	1001	100000	4086000	5.749e-06	2.092e-05	2.041e-05	2.913e+01	
40	1.000e-09	1001	100000	4086000	7.269e-06	2.399e-05	2.410e-05	4.251e+01	
40	1.000e-10	1001	100000	4086000	8.509e-06	2.487e-05	2.419e-05	6.795e+01	
44	1.000e-06	1001	100000	4943400	2.101e-06	4.067e-06	4.063e-06	5.653e+00	
44	1.000e-07	1001	100000	4943400	5.051e-06	2.528e-05	2.526e-05	3.279e+01	
44	1.000e-09	1001	100000	4943400	1.079e-05	2.476e-05	2.527e-05	3.993e+01	
44	1.000e-08	1001	100000	4943400	1.266e-05	2.803e-05	2.753e-05	8.583e+01	
44	1.000e-10	1001	100000	4943400	1.434e-05	2.932e-05	2.982e-05	1.423e+02	
48	1.000e-06	1001	100000	5882400	2.614e-06	6.295e-06	6.372e-06	6.672e+00	
48	1.000e-07	1001	100000	5882400	1.422e-05	3.192e-05	3.205e-05	4.133e+01	
48	1.000e-08	1001	100000	5882400	1.261e-05	2.873e-05	2.872e-05	9.901e+01	
48	1.000e-09	1001	100000	5882400	1.098e-05	2.759e-05	2.796e-05	1.665e+02	
48	1.000e-10	1001	100000	5882400	9.719e-06	2.574e-05	2.592e-05	1.710e+02	
52	1.000e-07	1001	100000	6903000	1.514e-05	2.961e-05	2.960e-05	3.685e+01	
52	1.000e-06	1001	100000	6903000	4.958e-06	1.679e-05	1.724e-05	1.110e+01	
52	1.000e-08	1001	100000	6903000	1.593e-05	2.968e-05	2.937e-05	4.660e+01	
52	1.000e-10	1001	100000	6903000	1.553e-05	3.187e-05	3.212e-05	2.099e+02	
52	1.000e-09	1001	100000	6903000	1.252e-05	2.589e-05	2.700e-05	3.706e+01	
56	1.000e-06	1001	100000	8005200	3.685e-06	1.968e-05	1.967e-05	1.098e+01	
56	1.000e-07	1001	100000	8005200	1.842e-05	3.682e-05	3.680e-05	5.037e+01	
56	1.000e-08	1001	100000	8005200	1.698e-05	3.574e-05	3.508e-05	1.461e+02	
56	1.000e-09	1001	100000	8005200	1.569e-05	3.460e-05	3.466e-05	2.344e+02	
56	1.000e-10	1001	100000	8005200	1.255e-05	3.061e-05	3.033e-05	2.405e+02	
60	1.000e-06	1001	100000	9189000	5.473e-06	2.764e-05	2.811e-05	1.252e+01	
60	1.000e-07	1001	100000	9189000	1.666e-05	3.498e-05	3.510e-05	4.996e+01	
60	1.000e-08	1001	100000	9189000	1.551e-05	3.501e-05	3.535e-05	1.359e+02	
60	1.000e-09	1001	100000	9189000	1.157e-05	3.040e-05	3.092e-05	2.489e+02	
60  1.000e-10	1001	100000	9189000	1.560e-05	3.506e-05	3.529e-05	2.744e+02	
