4	1000	100000	10800	2.091e-07	2.127e-07	2.039e-07	
8	1000	100000	21600	1.598e-07	1.723e-07	1.677e-07	
12	1000	100000	32400	1.118e-07	1.245e-07	1.121e-07	
16	1000	100000	43200	1.102e-07	1.093e-07	1.175e-07	
20	1000	100000	54000	8.319e-08	8.772e-08	8.694e-08	
24	1000	100000	64800	1.264e-06	1.306e-06	1.330e-06	
28	1000	100000	75600	4.387e-07	4.558e-07	4.629e-07	
32	1000	100000	86400	1.634e-06	1.645e-06	1.698e-06	
36	1000	100000	97200	1.035e-06	1.040e-06	1.065e-06	
40	1000	100000	108000	2.761e-06	2.701e-06	2.829e-06	
4	1001	100000	10800	2.178e-07	2.217e-07	2.141e-07	
44	1000	100000	118800	4.381e-07	4.319e-07	4.497e-07	
8	1001	100000	21600	1.490e-07	1.570e-07	1.511e-07	
12	1001	100000	32400	1.323e-07	1.304e-07	1.298e-07	
16	1001	100000	43200	1.244e-07	1.189e-07	1.353e-07	
48	1000	100000	129600	1.541e-06	1.583e-06	1.578e-06	
52	1000	100000	140400	5.321e-07	5.449e-07	5.533e-07	
20	1001	100000	54000	1.033e-07	1.096e-07	1.084e-07	
24	1001	100000	64800	1.124e-06	1.138e-06	1.171e-06	
56	1000	100000	151200	8.343e-07	8.503e-07	8.446e-07	
28	1001	100000	75600	5.737e-07	5.782e-07	5.933e-07	
60	1000	100000	162000	6.013e-07	6.179e-07	6.085e-07	
32	1001	100000	86400	7.836e-07	7.951e-07	8.011e-07	
36	1001	100000	97200	1.246e-06	1.261e-06	1.246e-06	
4	1002	100000	10800	1.786e-07	1.853e-07	1.735e-07	
40	1001	100000	108000	2.001e-06	1.962e-06	2.049e-06	
8	1002	100000	21600	2.015e-07	2.006e-07	1.972e-07	
44	1001	100000	118800	1.662e-06	1.625e-06	1.680e-06	
12	1002	100000	32400	1.289e-07	1.254e-07	1.237e-07	
16	1002	100000	43200	1.173e-07	1.178e-07	1.180e-07	
48	1001	100000	129600	2.343e-06	2.347e-06	2.396e-06	
20	1002	100000	54000	9.281e-08	9.516e-08	9.076e-08	
24	1002	100000	64800	1.765e-06	1.764e-06	1.813e-06	
52	1001	100000	140400	1.359e-06	1.363e-06	1.378e-06	
56	1001	100000	151200	4.666e-07	4.768e-07	4.813e-07	
28	1002	100000	75600	1.166e-07	1.228e-07	1.318e-07	
32	1002	100000	86400	1.713e-06	1.726e-06	1.736e-06	
60	1001	100000	162000	8.799e-07	9.328e-07	9.031e-07	
36	1002	100000	97200	2.607e-06	2.691e-06	2.657e-06	
4	1003	100000	10800	1.892e-07	1.936e-07	1.830e-07	
40	1002	100000	108000	1.149e-06	1.137e-06	1.191e-06	
8	1003	100000	21600	1.534e-07	1.535e-07	1.574e-07	
44	1002	100000	118800	6.898e-07	6.899e-07	6.808e-07	
12	1003	100000	32400	1.274e-07	1.207e-07	1.195e-07	
48	1002	100000	129600	6.430e-07	6.429e-07	6.712e-07	
16	1003	100000	43200	1.064e-07	1.066e-07	1.123e-07	
20	1003	100000	54000	1.237e-06	1.248e-06	1.275e-06	
24	1003	100000	64800	7.778e-07	8.244e-07	8.112e-07	
52	1002	100000	140400	9.609e-07	9.862e-07	9.795e-07	
56	1002	100000	151200	7.788e-07	7.981e-07	7.954e-07	
28	1003	100000	75600	1.247e-06	1.261e-06	1.263e-06	
32	1003	100000	86400	5.312e-07	5.349e-07	5.623e-07	
60	1002	100000	162000	5.054e-07	5.241e-07	5.091e-07	
36	1003	100000	97200	5.652e-07	5.935e-07	5.832e-07	
40	1003	100000	108000	9.600e-07	9.482e-07	9.805e-07	
44	1003	100000	118800	6.269e-07	6.277e-07	6.497e-07	
48	1003	100000	129600	8.858e-07	9.029e-07	9.170e-07	
52	1003	100000	140400	7.923e-07	7.960e-07	8.077e-07	
56	1003	100000	151200	1.318e-06	1.366e-06	1.344e-06	
60	1003	100000	162000	1.820e-06	1.826e-06	1.855e-06	
