4	1000	100000	2700	8.807e-08	8.732e-08	9.109e-08	
8	1000	100000	2700	8.534e-08	8.493e-08	8.454e-08	
12	1000	100000	2700	8.188e-08	7.966e-08	8.319e-08	
16	1000	100000	2700	5.074e-08	5.145e-08	5.112e-08	
20	1000	100000	2700	4.956e-08	5.045e-08	5.000e-08	
24	1000	100000	2700	6.953e-08	7.161e-08	7.058e-08	
28	1000	100000	2700	2.046e-08	2.080e-08	2.066e-08	
32	1000	100000	2700	3.497e-08	3.433e-08	3.517e-08	
36	1000	100000	2700	6.270e-08	6.373e-08	6.228e-08	
40	1000	100000	2700	3.957e-08	4.031e-08	4.052e-08	
44	1000	100000	2700	4.233e-08	4.258e-08	4.260e-08	
48	1000	100000	2700	4.057e-08	4.180e-08	4.069e-08	
52	1000	100000	2700	2.973e-08	2.969e-08	2.982e-08	
4	1001	100000	2700	7.743e-08	7.488e-08	7.834e-08	
56	1000	100000	2700	3.411e-08	3.409e-08	3.417e-08	
8	1001	100000	2700	7.924e-08	8.056e-08	8.018e-08	
12	1001	100000	2700	4.116e-08	3.995e-08	4.163e-08	
60	1000	100000	2700	4.046e-08	4.034e-08	3.960e-08	
16	1001	100000	2700	6.054e-08	6.228e-08	6.150e-08	
20	1001	100000	2700	3.362e-08	3.365e-08	3.421e-08	
24	1001	100000	2700	4.016e-08	4.067e-08	4.018e-08	
28	1001	100000	2700	3.037e-08	3.026e-08	3.072e-08	
32	1001	100000	2700	4.472e-08	4.513e-08	4.523e-08	
40	1001	100000	2700	4.118e-08	4.200e-08	4.146e-08	
36	1001	100000	2700	3.396e-08	3.433e-08	3.377e-08	
44	1001	100000	2700	4.219e-08	4.188e-08	4.228e-08	
48	1001	100000	2700	3.504e-08	3.433e-08	3.518e-08	
4	1002	100000	2700	6.667e-08	6.718e-08	6.849e-08	
52	1001	100000	2700	4.876e-08	4.984e-08	4.942e-08	
56	1001	100000	2700	4.796e-08	4.841e-08	4.828e-08	
8	1002	100000	2700	6.856e-08	6.923e-08	6.869e-08	
12	1002	100000	2700	7.685e-08	7.717e-08	7.863e-08	
60	1001	100000	2700	3.583e-08	3.575e-08	3.623e-08	
16	1002	100000	2700	3.387e-08	3.339e-08	3.375e-08	
24	1002	100000	2700	7.227e-08	7.310e-08	7.293e-08	
28	1002	100000	2700	3.025e-08	3.100e-08	3.044e-08	
20	1002	100000	2700	5.411e-08	5.409e-08	5.556e-08	
32	1002	100000	2700	4.880e-08	4.903e-08	4.960e-08	
36	1002	100000	2700	3.292e-08	3.352e-08	3.286e-08	
40	1002	100000	2700	6.272e-08	6.345e-08	6.262e-08	
44	1002	100000	2700	3.564e-08	3.525e-08	3.581e-08	
4	1003	100000	2700	8.186e-08	8.059e-08	8.261e-08	
52	1002	100000	2700	4.823e-08	4.917e-08	4.894e-08	
48	1002	100000	2700	3.375e-08	3.276e-08	3.377e-08	
8	1003	100000	2700	4.932e-08	4.897e-08	5.003e-08	
56	1002	100000	2700	3.026e-08	3.014e-08	3.048e-08	
60	1002	100000	2700	4.576e-08	4.609e-08	4.516e-08	
12	1003	100000	2700	8.323e-08	8.297e-08	8.579e-08	
16	1003	100000	2700	6.647e-08	6.588e-08	6.648e-08	
20	1003	100000	2700	5.800e-08	5.966e-08	5.829e-08	
28	1003	100000	2700	3.726e-08	3.850e-08	3.788e-08	
24	1003	100000	2700	4.686e-08	4.779e-08	4.754e-08	
32	1003	100000	2700	4.570e-08	4.554e-08	4.615e-08	
40	1003	100000	2700	4.114e-08	4.143e-08	4.177e-08	
36	1003	100000	2700	5.492e-08	5.447e-08	5.492e-08	
44	1003	100000	2700	5.508e-08	5.573e-08	5.560e-08	
48	1003	100000	2700	6.379e-08	6.387e-08	6.392e-08	
52	1003	100000	2700	4.054e-08	4.079e-08	4.076e-08	
56	1003	100000	2700	3.048e-08	3.063e-08	3.077e-08	
60	1003	100000	2700	3.576e-08	3.565e-08	3.627e-08	
