36	1.000e-10	1000	100000	3310200	4.026e-07	1.473e-05	1.482e-05	
40	1.000e-06	1000	100000	4086000	1.385e-04	1.435e-04	1.437e-04	
40	1.000e-07	1000	100000	4086000	7.480e-06	7.645e-06	7.774e-06	
40	1.000e-08	1000	100000	4086000	1.585e-06	1.625e-06	1.627e-06	
40	1.000e-09	1000	100000	4086000	1.525e-06	1.699e-06	1.685e-06	
40	1.000e-10	1000	100000	4086000	5.720e-07	1.656e-05	1.652e-05	
44	1.000e-06	1000	100000	4943400	3.184e-04	3.506e-04	3.522e-04	
44	1.000e-09	1000	100000	4943400	2.078e-06	2.979e-06	3.063e-06	
44	1.000e-07	1000	100000	4943400	9.885e-06	1.014e-05	9.969e-06	
44	1.000e-08	1000	100000	4943400	1.546e-06	1.601e-06	1.593e-06	
44	1.000e-10	1000	100000	4943400	5.185e-07	1.809e-05	1.774e-05	
48	1.000e-06	1000	100000	5882400	3.605e-04	3.864e-04	3.895e-04	
48	1.000e-07	1000	100000	5882400	8.194e-06	8.292e-06	8.518e-06	
48	1.000e-08	1000	100000	5882400	1.934e-06	1.973e-06	2.019e-06	
48	1.000e-09	1000	100000	5882400	2.542e-06	3.798e-06	3.786e-06	
48	1.000e-10	1000	100000	5882400	5.429e-07	1.925e-05	1.926e-05	
52	1.000e-06	1000	100000	6903000	3.986e-04	4.209e-04	4.286e-04	
52	1.000e-07	1000	100000	6903000	8.653e-06	9.097e-06	8.870e-06	
52	1.000e-08	1000	100000	6903000	2.525e-06	2.612e-06	2.603e-06	
52	1.000e-09	1000	100000	6903000	2.767e-06	6.737e-06	6.780e-06	
52	1.000e-10	1000	100000	6903000	4.523e-07	2.050e-05	2.116e-05	
56	1.000e-06	1000	100000	8005200	5.797e-04	6.153e-04	6.229e-04	
56	1.000e-07	1000	100000	8005200	1.032e-05	1.062e-05	1.050e-05	
56	1.000e-09	1000	100000	8005200	2.459e-06	7.749e-06	7.777e-06	
56	1.000e-08	1000	100000	8005200	2.421e-06	2.521e-06	2.503e-06	
56	1.000e-10	1000	100000	8005200	4.598e-07	2.153e-05	2.118e-05	
60	1.000e-06	1000	100000	9189000	5.977e-04	6.364e-04	6.427e-04	
4	1.000e-06	1001	100000	41400	5.611e-06	5.681e-06	5.599e-06	
60	1.000e-07	1000	100000	9189000	1.249e-05	1.259e-05	1.239e-05	
4	1.000e-08	1001	100000	41400	7.406e-07	7.546e-07	7.472e-07	
4	1.000e-07	1001	100000	41400	1.829e-06	1.857e-06	1.873e-06	
60	1.000e-08	1000	100000	9189000	3.015e-06	3.114e-06	3.137e-06	
4	1.000e-09	1001	100000	41400	6.505e-07	7.121e-07	7.171e-07	
4	1.000e-10	1001	100000	41400	4.778e-07	5.265e-07	5.355e-07	
8	1.000e-06	1001	100000	164400	1.333e-05	1.416e-05	1.346e-05	
8	1.000e-07	1001	100000	164400	2.432e-06	2.536e-06	2.435e-06	
8	1.000e-08	1001	100000	164400	8.517e-07	9.218e-07	8.667e-07	
60	1.000e-09	1000	100000	9189000	2.765e-06	8.881e-06	8.796e-06	
8	1.000e-09	1001	100000	164400	6.804e-07	8.183e-07	8.096e-07	
60	1.000e-10	1000	100000	9189000	1.156e-06	2.269e-05	2.248e-05	
12	1.000e-06	1001	100000	369000	1.979e-05	1.999e-05	1.981e-05	
8	1.000e-10	1001	100000	164400	6.052e-07	7.900e-07	7.949e-07	
12	1.000e-07	1001	100000	369000	2.097e-06	2.134e-06	2.103e-06	
12	1.000e-10	1001	100000	369000	6.265e-07	9.660e-07	9.721e-07	
12	1.000e-08	1001	100000	369000	8.791e-07	9.084e-07	8.924e-07	
12	1.000e-09	1001	100000	369000	6.696e-07	7.736e-07	7.919e-07	
16	1.000e-06	1001	100000	655200	3.678e-05	3.722e-05	3.738e-05	
16	1.000e-08	1001	100000	655200	7.452e-07	7.593e-07	7.742e-07	
16	1.000e-09	1001	100000	655200	5.599e-07	6.997e-07	6.894e-07	
16	1.000e-07	1001	100000	655200	2.792e-06	2.805e-06	2.938e-06	
20	1.000e-06	1001	100000	1023000	7.223e-05	7.250e-05	7.313e-05	
16	1.000e-10	1001	100000	655200	6.134e-07	1.515e-06	1.565e-06	
20	1.000e-07	1001	100000	1023000	3.282e-06	3.157e-06	3.252e-06	
20	1.000e-09	1001	100000	1023000	7.542e-07	8.835e-07	8.804e-07	
20	1.000e-08	1001	100000	1023000	1.093e-06	1.071e-06	1.122e-06	
20	1.000e-10	1001	100000	1023000	9.387e-07	4.292e-06	4.294e-06	
24	1.000e-06	1001	100000	1472400	6.094e-05	6.178e-05	6.166e-05	
24	1.000e-09	1001	100000	1472400	6.783e-07	8.270e-07	8.328e-07	
24	1.000e-07	1001	100000	1472400	2.971e-06	3.030e-06	3.033e-06	
24	1.000e-08	1001	100000	1472400	9.770e-07	1.016e-06	9.930e-07	
24	1.000e-10	1001	100000	1472400	8.593e-07	7.366e-06	7.507e-06	
28	1.000e-06	1001	100000	2003400	8.122e-05	8.316e-05	8.473e-05	
28	1.000e-07	1001	100000	2003400	4.328e-06	4.463e-06	4.447e-06	
28	1.000e-08	1001	100000	2003400	1.011e-06	1.037e-06	1.038e-06	
28	1.000e-09	1001	100000	2003400	7.106e-07	7.748e-07	7.917e-07	
28	1.000e-10	1001	100000	2003400	6.280e-07	1.101e-05	1.082e-05	
32	1.000e-08	1001	100000	2616000	1.144e-06	1.155e-06	1.168e-06	
32	1.000e-06	1001	100000	2616000	7.509e-05	7.555e-05	7.702e-05	
32	1.000e-07	1001	100000	2616000	5.251e-06	5.345e-06	5.305e-06	
32	1.000e-09	1001	100000	2616000	7.099e-07	7.891e-07	8.071e-07	
32	1.000e-10	1001	100000	2616000	5.524e-07	1.332e-05	1.287e-05	
36	1.000e-06	1001	100000	3310200	1.515e-04	1.608e-04	1.636e-04	
36	1.000e-07	1001	100000	3310200	5.225e-06	5.279e-06	5.269e-06	
36	1.000e-08	1001	100000	3310200	1.306e-06	1.359e-06	1.376e-06	
36	1.000e-09	1001	100000	3310200	8.545e-07	9.998e-07	9.795e-07	
36	1.000e-10	1001	100000	3310200	5.276e-07	1.436e-05	1.463e-05	
40	1.000e-06	1001	100000	4086000	1.821e-04	1.930e-04	1.925e-04	
40	1.000e-07	1001	100000	4086000	7.612e-06	7.540e-06	7.740e-06	
40	1.000e-09	1001	100000	4086000	1.297e-06	1.563e-06	1.578e-06	
40	1.000e-08	1001	100000	4086000	1.830e-06	1.874e-06	1.931e-06	
40	1.000e-10	1001	100000	4086000	5.012e-07	1.642e-05	1.659e-05	
44	1.000e-06	1001	100000	4943400	2.457e-04	2.641e-04	2.685e-04	
44	1.000e-07	1001	100000	4943400	1.033e-05	1.052e-05	1.050e-05	
44	1.000e-08	1001	100000	4943400	2.064e-06	2.158e-06	2.182e-06	
44	1.000e-09	1001	100000	4943400	1.967e-06	3.104e-06	3.123e-06	
44	1.000e-10	1001	100000	4943400	5.343e-07	1.781e-05	1.784e-05	
48	1.000e-07	1001	100000	5882400	9.351e-06	9.557e-06	9.638e-06	
48	1.000e-06	1001	100000	5882400	3.514e-04	3.778e-04	3.840e-04	
48	1.000e-08	1001	100000	5882400	2.100e-06	2.186e-06	2.186e-06	
48	1.000e-09	1001	100000	5882400	2.448e-06	3.621e-06	3.628e-06	
48	1.000e-10	1001	100000	5882400	4.585e-07	1.880e-05	1.918e-05	
52	1.000e-06	1001	100000	6903000	3.935e-04	4.143e-04	4.259e-04	
52	1.000e-07	1001	100000	6903000	1.134e-05	1.168e-05	1.156e-05	
52	1.000e-10	1001	100000	6903000	6.614e-07	2.058e-05	2.076e-05	
52	1.000e-08	1001	100000	6903000	2.014e-06	2.144e-06	2.145e-06	
52	1.000e-09	1001	100000	6903000	2.894e-06	6.570e-06	6.583e-06	
56	1.000e-06	1001	100000	8005200	4.385e-04	4.701e-04	4.613e-04	
56	1.000e-07	1001	100000	8005200	1.001e-05	1.023e-05	1.038e-05	
56	1.000e-08	1001	100000	8005200	2.634e-06	2.761e-06	2.766e-06	
56	1.000e-09	1001	100000	8005200	2.825e-06	1.321e-05	1.312e-05	
56	1.000e-10	1001	100000	8005200	6.884e-07	2.163e-05	2.187e-05	
60	1.000e-07	1001	100000	9189000	1.240e-05	1.257e-05	1.254e-05	
60	1.000e-06	1001	100000	9189000	5.843e-04	6.114e-04	6.282e-04	
60	1.000e-08	1001	100000	9189000	2.744e-06	2.840e-06	2.874e-06	
60	1.000e-09	1001	100000	9189000	2.942e-06	1.159e-05	1.136e-05	
60	1.000e-10	1001	100000	9189000	4.274e-07	2.225e-05	2.254e-05	
