44	1.000e-09	1001	100000	4943400	1.827e-06	2.031e-05	2.025e-05	
4	1.000e-06	1000	100000	41400	2.538e-06	2.636e-06	2.562e-06	
4	1.000e-07	1000	100000	41400	1.121e-06	1.144e-06	1.141e-06	
4	1.000e-08	1000	100000	41400	6.474e-07	6.746e-07	6.844e-07	
4	1.000e-10	1000	100000	41400	5.152e-07	5.612e-07	5.725e-07	
4	1.000e-09	1000	100000	41400	7.143e-07	7.927e-07	7.865e-07	
8	1.000e-06	1000	100000	164400	4.753e-06	5.003e-06	4.766e-06	
8	1.000e-07	1000	100000	164400	1.982e-06	2.088e-06	2.040e-06	
8	1.000e-08	1000	100000	164400	1.181e-06	1.283e-06	1.281e-06	
8	1.000e-09	1000	100000	164400	6.329e-07	7.896e-07	8.145e-07	
8	1.000e-10	1000	100000	164400	4.576e-07	6.396e-07	6.416e-07	
12	1.000e-06	1000	100000	369000	5.268e-06	5.428e-06	5.423e-06	
12	1.000e-07	1000	100000	369000	2.682e-06	2.848e-06	2.701e-06	
12	1.000e-08	1000	100000	369000	1.240e-06	1.416e-06	1.403e-06	
12	1.000e-09	1000	100000	369000	7.573e-07	1.084e-06	1.046e-06	
12	1.000e-10	1000	100000	369000	4.862e-07	8.891e-07	9.172e-07	
16	1.000e-06	1000	100000	655200	6.794e-06	6.554e-06	6.976e-06	
16	1.000e-07	1000	100000	655200	3.231e-06	3.446e-06	3.484e-06	
16	1.000e-08	1000	100000	655200	1.595e-06	1.687e-06	1.746e-06	
16	1.000e-09	1000	100000	655200	7.966e-07	1.354e-06	1.385e-06	
16	1.000e-10	1000	100000	655200	6.318e-07	1.787e-06	1.813e-06	
20	1.000e-06	1000	100000	1023000	8.059e-06	7.980e-06	8.129e-06	
20	1.000e-07	1000	100000	1023000	3.264e-06	3.304e-06	3.305e-06	
20	1.000e-08	1000	100000	1023000	2.033e-06	2.292e-06	2.340e-06	
20	1.000e-09	1000	100000	1023000	1.172e-06	4.144e-06	4.099e-06	
20	1.000e-10	1000	100000	1023000	7.352e-07	4.818e-06	4.702e-06	
24	1.000e-06	1000	100000	1472400	1.021e-05	1.022e-05	1.042e-05	
24	1.000e-07	1000	100000	1472400	4.282e-06	4.241e-06	4.315e-06	
24	1.000e-08	1000	100000	1472400	2.811e-06	3.025e-06	3.073e-06	
24	1.000e-09	1000	100000	1472400	1.380e-06	7.643e-06	7.842e-06	
24	1.000e-10	1000	100000	1472400	7.249e-07	7.914e-06	7.824e-06	
28	1.000e-07	1000	100000	2003400	4.639e-06	4.843e-06	4.910e-06	
28	1.000e-06	1000	100000	2003400	1.360e-05	1.385e-05	1.412e-05	
28	1.000e-09	1000	100000	2003400	1.500e-06	1.112e-05	1.115e-05	
28	1.000e-08	1000	100000	2003400	3.103e-06	3.419e-06	3.403e-06	
28	1.000e-10	1000	100000	2003400	5.352e-07	1.134e-05	1.148e-05	
32	1.000e-06	1000	100000	2616000	1.447e-05	1.482e-05	1.452e-05	
32	1.000e-07	1000	100000	2616000	6.994e-06	7.292e-06	7.284e-06	
32	1.000e-09	1000	100000	2616000	9.436e-07	1.368e-05	1.333e-05	
32	1.000e-08	1000	100000	2616000	3.309e-06	3.580e-06	3.627e-06	
32	1.000e-10	1000	100000	2616000	4.885e-07	1.356e-05	1.369e-05	
36	1.000e-06	1000	100000	3310200	1.902e-05	1.898e-05	1.978e-05	
36	1.000e-07	1000	100000	3310200	7.401e-06	7.607e-06	7.619e-06	
36	1.000e-08	1000	100000	3310200	6.815e-06	1.166e-05	1.175e-05	
36	1.000e-09	1000	100000	3310200	8.493e-07	1.546e-05	1.576e-05	
36	1.000e-10	1000	100000	3310200	6.774e-07	1.513e-05	1.567e-05	
40	1.000e-06	1000	100000	4086000	2.384e-05	2.426e-05	2.443e-05	
40	1.000e-07	1000	100000	4086000	9.996e-06	1.006e-05	1.018e-05	
40	1.000e-08	1000	100000	4086000	6.312e-06	2.331e-05	2.372e-05	
40	1.000e-09	1000	100000	4086000	1.893e-06	1.833e-05	1.887e-05	
40	1.000e-10	1000	100000	4086000	4.536e-07	1.698e-05	1.727e-05	
44	1.000e-06	1000	100000	4943400	2.952e-05	3.014e-05	2.998e-05	
44	1.000e-07	1000	100000	4943400	1.118e-05	1.144e-05	1.149e-05	
44	1.000e-08	1000	100000	4943400	8.790e-06	2.489e-05	2.514e-05	
44	1.000e-09	1000	100000	4943400	1.457e-06	1.980e-05	1.983e-05	
44	1.000e-10	1000	100000	4943400	4.706e-07	1.841e-05	1.846e-05	
48	1.000e-06	1000	100000	5882400	2.477e-05	2.546e-05	2.600e-05	
48	1.000e-07	1000	100000	5882400	1.475e-05	1.520e-05	1.537e-05	
48	1.000e-08	1000	100000	5882400	8.741e-06	2.628e-05	2.627e-05	
48	1.000e-09	1000	100000	5882400	2.831e-06	2.174e-05	2.182e-05	
48	1.000e-10	1000	100000	5882400	3.820e-07	1.970e-05	1.976e-05	
52	1.000e-06	1000	100000	6903000	3.629e-05	3.667e-05	3.743e-05	
52	1.000e-07	1000	100000	6903000	1.250e-05	1.280e-05	1.314e-05	
52	1.000e-08	1000	100000	6903000	1.008e-05	2.767e-05	2.758e-05	
52	1.000e-09	1000	100000	6903000	2.016e-06	2.189e-05	2.240e-05	
52	1.000e-10	1000	100000	6903000	4.849e-07	2.077e-05	2.107e-05	
